地区,时间,温度,风向,风级,降水量,相对湿度,空气质量
鞍山,13,19,西北风,3,0.7,88,25
鞍山,14,18,西北风,3,0.2,88,27
鞍山,15,18,西北风,4,0.9,87,25
鞍山,16,18,西北风,3,0.4,86,22
鞍山,17,18,西北风,3,0,80,20
鞍山,18,18,西北风,3,0,73,20
鞍山,19,18,西风,2,0,74,20
鞍山,20,18,西风,1,0,75,23
鞍山,21,17,东南风,1,0,77,24
鞍山,22,17,东南风,1,0,81,25
鞍山,23,17,东南风,2,0,82,24
鞍山,00,17,南风,1,0,76,22
鞍山,01,17,南风,1,0,76,25
鞍山,02,17,南风,1,0,76,26
鞍山,03,17,南风,2,0,75,26
鞍山,04,17,东南风,2,0,73,23
鞍山,05,,,,,,
抚顺,06,19,东北风,2,1.2,98,25
抚顺,07,18,西北风,2,0.7,99,21
抚顺,08,19,北风,1,0.9,99,29
抚顺,09,19,北风,2,2.1,99,21
抚顺,10,18,西北风,3,5.5,97,15
抚顺,11,18,北风,3,6.3,97,21
抚顺,12,18,西北风,2,3.9,98,21
抚顺,13,18,西北风,3,4.9,97,18
抚顺,14,18,西风,2,2.7,98,15
抚顺,15,17,西北风,3,3.1,96,12
抚顺,16,17,西北风,3,1.6,95,12
抚顺,17,17,西北风,3,1.3,96,11
抚顺,18,16,西风,3,0.7,97,10
抚顺,19,16,西风,2,0.9,98,11
抚顺,20,16,西风,2,0.1,98,10
抚顺,21,16,西风,2,0.1,98,14
抚顺,22,16,西风,3,0,98,17
抚顺,23,16,西南风,3,0,97,19
抚顺,00,16,西南风,3,0,96,22
抚顺,01,16,西南风,2,0,95,24
抚顺,02,16,西南风,2,0,96,24
抚顺,03,15,西南风,2,0.4,98,26
抚顺,04,15,西南风,1,0,98,25
抚顺,05,,,,,,
本溪,06,19,东南风,2,0.6,92,27
本溪,07,18,北风,2,1.2,94,26
本溪,08,18,东北风,1,1.9,95,23
本溪,09,18,东北风,2,1.6,93,19
本溪,10,18,西北风,2,2.1,92,19
本溪,11,18,西北风,3,5.2,93,14
本溪,12,18,北风,3,3.9,91,24
本溪,13,18,西北风,2,2.1,91,22
本溪,14,18,西北风,2,2.4,92,18
本溪,15,18,西北风,2,2.5,92,13
本溪,16,17,西北风,3,3.6,93,11
本溪,17,17,西北风,2,1.6,89,13
本溪,18,17,西风,2,0.1,88,10
本溪,19,17,西风,2,0,88,12
本溪,20,17,西风,2,0,87,18
本溪,21,16,西风,2,0,86,23
本溪,22,16,西风,2,0,86,23
本溪,23,16,西风,2,0,86,21
本溪,00,16,西风,1,0,86,17
本溪,01,16,西风,1,0,87,16
本溪,02,16,西风,1,0,84,18
本溪,03,16,西风,2,0,80,16
本溪,04,16,西南风,2,0,77,15
本溪,05,,,,,,
丹东,06,20,东北风,3,1.4,97,26
丹东,07,19,东北风,3,2.7,98,24
丹东,08,19,东北风,3,1.5,98,22
丹东,09,19,北风,3,1.3,96,23
丹东,10,19,北风,3,1.4,95,25
丹东,11,19,西北风,3,0.5,94,25
丹东,12,20,西风,4,0.2,87,25
丹东,13,22,西风,4,0,79,22
丹东,14,22,西北风,3,0,74,24
丹东,15,22,西风,3,0,72,26
丹东,16,22,西风,3,0,72,25
丹东,17,21,西风,2,0,76,23
丹东,18,19,西风,2,0.6,90,20
丹东,19,19,西南风,1,0.1,94,17
丹东,20,19,西风,1,0.1,96,14
丹东,21,18,东北风,1,2,94,13
丹东,22,17,东风,2,0.1,97,13
丹东,23,17,西南风,2,0,99,12
丹东,00,17,北风,1,0,99,13
丹东,01,16,西风,1,0,99,13
丹东,02,16,东南风,1,0,99,14
丹东,03,16,东南风,1,0,99,22
丹东,04,16,东南风,1,0,99,24
丹东,05,,,,,,
锦州,06,19,西北风,2,0,65,23
锦州,07,19,北风,2,0,66,30
锦州,08,20,北风,2,0,65,22
锦州,09,21,西北风,3,0,62,41
锦州,10,22,北风,3,0,60,49
锦州,11,23,北风,4,0,58,37
锦州,12,25,北风,4,0,53,46
锦州,13,25,西北风,3,0,53,49
锦州,14,25,北风,4,0,46,47
锦州,15,24,西北风,3,0,45,48
锦州,16,25,西北风,3,0,42,47
锦州,17,22,北风,3,0,47,22
锦州,18,21,北风,2,0,53,26
锦州,19,18,西北风,1,0,70,28
锦州,20,16,西南风,1,0,78,26
锦州,21,16,西南风,2,0,77,37
锦州,22,15,西南风,1,0,80,51
锦州,23,15,西南风,1,0,83,63
锦州,00,16,西风,2,0,74,64
锦州,01,16,西南风,1,0,84,52
锦州,02,16,北风,1,0,85,55
锦州,03,16,东南风,1,0,89,51
锦州,04,17,西北风,2,0.1,74,49
锦州,05,,,,,,
营口,06,20,北风,4,0,72,15
营口,07,20,北风,4,0,72,15
营口,08,20,北风,3,0,73,16
营口,09,20,北风,3,0,76,18
营口,10,19,北风,2,1.7,89,19
营口,11,20,北风,4,0.1,85,16
营口,12,19,北风,2,0.9,91,16
营口,13,20,北风,4,1.2,85,15
营口,14,21,北风,4,0,76,17
营口,15,21,西北风,4,0,70,17
营口,16,21,北风,3,0,73,18
营口,17,22,北风,3,0,65,19
营口,18,21,北风,2,0,70,16
营口,19,19,北风,1,0,74,20
营口,20,18,东风,1,0,81,27
营口,21,18,东南风,1,0,80,30
营口,22,17,南风,1,0,85,39
营口,23,17,东南风,2,0,85,37
营口,00,17,东南风,2,0,85,28
营口,01,17,东南风,2,0,87,24
营口,02,17,东南风,2,0,87,24
营口,03,18,东南风,2,0,88,25
营口,04,18,西南风,3,0,77,22
营口,05,,,,,,
阜新,06,16,北风,3,0,82,35
阜新,07,16,北风,3,0,83,14
阜新,08,16,北风,3,0,82,14
阜新,09,17,西北风,4,0,79,27
阜新,10,17,西北风,4,0,76,26
阜新,11,17,西北风,4,0,77,30
阜新,12,17,西北风,4,0,72,34
阜新,13,17,西北风,3,0,72,29
阜新,14,17,西北风,3,0,70,25
阜新,15,17,西北风,3,0,71,22
阜新,16,17,西北风,3,0,68,17
阜新,17,17,西北风,3,0,66,16
阜新,18,17,西北风,3,0,63,15
阜新,19,16,西北风,2,0,75,18
阜新,20,15,西北风,1,0,76,20
阜新,21,15,西风,1,0,80,24
阜新,22,15,西北风,2,0,80,24
阜新,23,15,西风,1,0,82,25
阜新,00,14,西风,1,0,88,22
阜新,01,14,西北风,1,0,94,29
阜新,02,13,西南风,1,0.3,95,26
阜新,03,13,东北风,1,0,97,23
阜新,04,13,西南风,1,0.3,98,26
阜新,05,,,,,,
辽阳,06,19,北风,2,1.4,84,26
辽阳,07,19,北风,2,2,87,22
辽阳,08,19,北风,2,0.5,89,18
辽阳,09,19,西风,1,0,89,18
辽阳,10,19,西风,2,0.9,89,24
辽阳,11,19,北风,2,2.3,90,20
辽阳,12,19,西北风,2,2.7,91,18
辽阳,13,19,西风,2,2.7,91,14
辽阳,14,19,西风,3,0.8,89,13
辽阳,15,18,西风,3,1,89,13
辽阳,16,18,西风,3,0.8,88,12
辽阳,17,18,西风,2,0.1,88,10
辽阳,18,17,西风,2,0.3,88,8
辽阳,19,17,西风,1,0,87,14
辽阳,20,16,南风,1,0,89,9
辽阳,21,16,西南风,1,0,90,21
辽阳,22,16,西南风,1,0,89,29
辽阳,23,16,西南风,1,0,85,30
辽阳,00,17,西南风,1,0,85,36
辽阳,01,16,西南风,1,0,84,35
辽阳,02,16,西南风,2,0,83,29
辽阳,03,16,南风,1,0,84,32
辽阳,04,16,南风,1,0,84,30
辽阳,05,,,,,,
铁岭,06,18,北风,2,1.3,89,18
铁岭,07,18,东北风,2,1,93,23
铁岭,08,18,北风,3,1.4,92,18
铁岭,09,18,东北风,3,3.1,93,18
铁岭,10,18,北风,3,6.4,94,24
铁岭,11,18,北风,3,5.1,94,23
铁岭,12,18,西北风,3,4.8,94,17
铁岭,13,18,西北风,3,3.8,93,14
铁岭,14,17,西北风,4,3.9,93,12
铁岭,15,17,西北风,4,2.9,92,11
铁岭,16,17,西北风,3,2,93,12
铁岭,17,16,西北风,3,1,92,11
铁岭,18,16,西风,3,1.3,91,10
铁岭,19,16,西风,3,0.3,91,10
铁岭,20,16,西风,2,0.3,92,10
铁岭,21,16,西南风,3,0.1,92,9
铁岭,22,16,西南风,3,0,93,10
铁岭,23,16,西南风,3,0,92,9
铁岭,00,16,西风,2,0,89,11
铁岭,01,16,西南风,3,0,88,11
铁岭,02,16,西风,2,0.2,90,12
铁岭,03,16,西南风,3,0.1,90,11
铁岭,04,15,西南风,2,0.8,94,8
铁岭,05,,,,,,
朝阳,06,17,北风,2,0,69,16
朝阳,07,18,北风,2,0,63,24
朝阳,08,19,北风,2,0,60,29
朝阳,09,20,北风,3,0,61,38
朝阳,10,21,北风,3,0,59,42
朝阳,11,21,北风,3,0,57,53
朝阳,12,22,西北风,4,0,54,54
朝阳,13,22,北风,4,0,45,48
朝阳,14,23,北风,4,0,42,38
朝阳,15,23,北风,4,0,38,24
朝阳,16,22,北风,4,0,43,45
朝阳,17,22,北风,3,0,42,36
朝阳,18,22,北风,3,0,42,23
朝阳,19,19,北风,1,0,50,34
朝阳,20,17,西南风,1,0,63,36
朝阳,21,16,南风,2,0,72,56
朝阳,22,17,南风,1,0,68,50
朝阳,23,16,南风,1,0,73,35
朝阳,00,16,南风,2,0.1,78,32
朝阳,01,16,南风,2,0.4,85,30
朝阳,02,15,东南风,1,0.1,92,24
朝阳,03,16,南风,2,0,87,26
朝阳,04,16,南风,2,0,86,29
朝阳,05,,,,,,
盘锦,06,21,西北风,3,0,65,13
盘锦,07,21,西北风,3,0,67,19
盘锦,08,21,西北风,3,0,68,23
盘锦,09,21,西北风,3,0,70,22
盘锦,10,21,西北风,3,0,71,28
盘锦,11,21,西北风,3,0,72,19
盘锦,12,21,西北风,4,0,72,21
盘锦,13,21,西北风,3,0,73,18
盘锦,14,21,西北风,3,0,69,18
盘锦,15,21,西北风,2,0,68,19
盘锦,16,23,西北风,3,0,58,16
盘锦,17,22,西北风,3,0,60,21
盘锦,18,21,西北风,2,0,64,23
盘锦,19,20,西北风,2,0,66,17
盘锦,20,19,西南风,1,0,75,15
盘锦,21,17,西南风,1,0,79,17
盘锦,22,17,东南风,1,0,79,27
盘锦,23,17,南风,1,0,80,31
盘锦,00,17,南风,1,0,82,21
盘锦,01,17,南风,2,0,85,19
盘锦,02,17,东南风,2,0,85,18
盘锦,03,18,南风,2,0,86,17
盘锦,04,18,东南风,2,0,88,21
盘锦,05,,,,,,
葫芦岛,06,19,西北风,2,0,65,22
葫芦岛,07,19,北风,2,0,66,25
葫芦岛,08,20,北风,2,0,65,27
葫芦岛,09,21,西北风,3,0,62,28
葫芦岛,10,22,北风,3,0,60,38
葫芦岛,11,23,北风,4,0,58,40
葫芦岛,12,25,北风,4,0,53,42
葫芦岛,13,25,西北风,3,0,53,40
葫芦岛,14,25,北风,4,0,46,36
葫芦岛,15,24,西北风,3,0,45,28
葫芦岛,16,25,西北风,3,0,42,27
葫芦岛,17,22,北风,3,0,47,20
葫芦岛,18,21,北风,2,0,53,24
葫芦岛,19,18,西北风,1,0,70,21
葫芦岛,20,16,西南风,1,0,78,26
葫芦岛,21,16,西南风,2,0,77,36
葫芦岛,22,15,西南风,1,0,80,46
葫芦岛,23,15,西南风,1,0,83,50
葫芦岛,00,16,西风,2,0,74,51
葫芦岛,01,16,西南风,1,0,84,39
葫芦岛,02,16,北风,1,0,85,38
葫芦岛,03,16,东南风,1,0,89,35
葫芦岛,04,17,西北风,2,0.1,74,40
葫芦岛,05,,,,,,
呼和浩特,06,10,北风,3,0,59,10
呼和浩特,07,11,北风,2,0,60,12
呼和浩特,08,14,北风,3,0,50,22
呼和浩特,09,16,北风,3,0,43,30
呼和浩特,10,17,北风,4,0,39,33
呼和浩特,11,18,西北风,3,0,38,23
呼和浩特,12,19,北风,3,0,34,23
呼和浩特,13,20,北风,2,0,32,25
呼和浩特,14,21,北风,3,0,33,25
呼和浩特,15,21,北风,3,0,30,26
呼和浩特,16,21,西北风,3,0,28,26
呼和浩特,17,21,北风,3,0,27,26
呼和浩特,18,19,西北风,2,0,32,25
呼和浩特,19,17,西北风,2,0,37,22
呼和浩特,20,15,西北风,2,0,45,21
呼和浩特,21,14,西北风,2,0,48,35
呼和浩特,22,13,西北风,2,0,52,48
呼和浩特,23,12,西北风,2,0,59,37
呼和浩特,00,12,西北风,2,0,55,43
呼和浩特,01,11,西北风,2,0,57,41
呼和浩特,02,11,西北风,2,0,54,38
呼和浩特,03,11,西北风,1,0,61,39
呼和浩特,04,10,南风,1,0,69,40
呼和浩特,05,,,,,,
包头,06,9,北风,1,0,77,22
包头,07,10,东南风,1,0,80,22
包头,08,13,西北风,1,0,67,29
包头,09,16,北风,1,0,55,31
包头,10,18,东风,1,0,47,35
包头,11,20,东南风,2,0,37,28
包头,12,21,西北风,2,0,31,25
包头,13,22,西北风,3,0,29,27
包头,14,23,西北风,3,0,30,29
包头,15,23,西南风,2,0,34,29
包头,16,23,西南风,3,0,35,27
包头,17,23,西南风,2,0,39,28
包头,18,23,西南风,2,0,44,27
包头,19,21,西南风,2,0,55,24
包头,20,17,北风,0,0,73,22
包头,21,15,东风,1,0,82,30
包头,22,14,东北风,1,0,87,44
包头,23,13,北风,1,0,82,60
包头,00,13,东北风,2,0,71,65
包头,01,13,北风,2,0,68,63
包头,02,12,东北风,2,0,72,54
包头,03,12,东风,2,0,83,48
包头,04,13,东南风,2,0,85,50
包头,05,,,,,,
乌海,06,10,北风,1,0,89,115
乌海,07,11,东风,2,0,86,106
乌海,08,15,北风,1,0,73,92
乌海,09,19,东南风,2,0,55,89
乌海,10,21,西南风,2,0,36,100
乌海,11,23,西南风,3,0,32,91
乌海,12,25,西风,3,0,25,45
乌海,13,26,西风,3,0,21,52
乌海,14,27,西北风,3,0,21,54
乌海,15,28,西北风,2,0,19,50
乌海,16,29,西北风,2,0,17,35
乌海,17,29,西北风,2,0,15,33
乌海,18,29,西北风,2,0,16,32
乌海,19,23,东风,1,0,42,25
乌海,20,17,东南风,1,0,51,24
乌海,21,16,东南风,1,0,54,55
乌海,22,16,东南风,1,0,55,67
乌海,23,15,南风,1,0,56,72
乌海,00,14,东南风,2,0,64,72
乌海,01,14,东南风,2,0,59,70
乌海,02,13,东南风,2,0,62,67
乌海,03,13,东南风,1,0,67,62
乌海,04,11,东北风,1,0,75,54
乌海,05,,,,,,
乌兰察布,06,6,西北风,1,0,80,15
乌兰察布,07,8,南风,1,0,69,15
乌兰察布,08,11,西南风,1,0,62,15
乌兰察布,09,14,西北风,2,0,56,19
乌兰察布,10,14,东北风,2,0,50,22
乌兰察布,11,15,西北风,2,0,43,23
乌兰察布,12,17,西北风,2,0,37,24
乌兰察布,13,17,北风,2,0,38,25
乌兰察布,14,17,东北风,2,0,36,25
乌兰察布,15,17,西北风,2,0,37,24
乌兰察布,16,17,西北风,3,0,36,24
乌兰察布,17,17,西北风,3,0,33,24
乌兰察布,18,17,西北风,2,0,35,24
乌兰察布,19,15,西北风,2,0,43,23
乌兰察布,20,13,西北风,2,0,48,24
乌兰察布,21,11,西风,1,0,56,23
乌兰察布,22,10,西风,2,0,59,20
乌兰察布,23,10,西风,2,0,57,18
乌兰察布,00,10,西风,1,0,61,18
乌兰察布,01,10,西风,2,0,60,20
乌兰察布,02,9,西风,2,0,59,17
乌兰察布,03,9,西风,2,0,61,16
乌兰察布,04,8,西北风,1,0,65,18
乌兰察布,05,,,,,,
通辽,06,17,北风,2,0,82,18
通辽,07,17,北风,3,0,83,18
通辽,08,17,西北风,3,0,83,21
通辽,09,18,北风,3,0,76,22
通辽,10,18,北风,3,0,75,24
通辽,11,18,北风,3,0,72,30
通辽,12,19,西北风,3,0,72,32
通辽,13,19,北风,3,0,68,33
通辽,14,19,北风,3,0,69,31
通辽,15,18,西北风,3,0,77,26
通辽,16,17,西北风,3,0.3,82,27
通辽,17,17,西北风,2,0.6,84,21
通辽,18,16,西风,2,1.3,88,23
通辽,19,16,西风,2,1,89,20
通辽,20,15,西风,2,1.9,91,20
通辽,21,15,西风,2,1.3,92,19
通辽,22,15,西风,3,2.1,92,17
通辽,23,15,西风,3,1.4,93,17
通辽,00,15,西风,3,1,93,15
通辽,01,15,西风,3,0.9,94,16
通辽,02,14,西风,2,1.2,94,13
通辽,03,14,西南风,2,0.7,94,13
通辽,04,14,西南风,3,0.5,93,12
通辽,05,,,,,,
赤峰,06,13,北风,2,0,74,14
赤峰,07,15,北风,3,0,70,11
赤峰,08,16,北风,4,0,61,17
赤峰,09,14,北风,4,0.1,83,26
赤峰,10,16,北风,2,0,70,19
赤峰,11,19,北风,4,0,50,32
赤峰,12,20,北风,4,0,43,35
赤峰,13,20,北风,4,0,43,40
赤峰,14,19,北风,4,0,43,38
赤峰,15,19,北风,4,0,43,32
赤峰,16,19,北风,3,0,45,33
赤峰,17,19,北风,3,0,44,29
赤峰,18,19,西北风,1,0,47,32
赤峰,19,17,西南风,2,0,54,33
赤峰,20,18,西北风,2,0,45,41
赤峰,21,16,西风,3,0,59,40
赤峰,22,16,西风,3,0,60,35
赤峰,23,16,西风,2,0,61,23
赤峰,00,16,西风,2,0,59,16
赤峰,01,16,西风,2,0,56,16
赤峰,02,16,西风,3,0,55,15
赤峰,03,16,西风,3,0,55,15
赤峰,04,16,西风,3,0,56,15
赤峰,05,,,,,,
鄂尔多斯,06,10,北风,0,0,74,15
鄂尔多斯,07,11,北风,0,0,73,15
鄂尔多斯,08,14,北风,1,0,56,23
鄂尔多斯,09,16,北风,1,0,40,34
鄂尔多斯,10,17,东北风,1,0,41,29
鄂尔多斯,11,18,西北风,2,0,44,28
鄂尔多斯,12,19,北风,2,0,35,25
鄂尔多斯,13,19,北风,2,0,36,30
鄂尔多斯,14,20,西北风,2,0,32,32
鄂尔多斯,15,20,北风,2,0,30,33
鄂尔多斯,16,20,北风,2,0,29,33
鄂尔多斯,17,20,北风,2,0,29,34
鄂尔多斯,18,20,北风,2,0,33,33
鄂尔多斯,19,18,西北风,1,0,39,29
鄂尔多斯,20,17,西风,1,0,41,32
鄂尔多斯,21,17,西风,1,0,42,46
鄂尔多斯,22,16,北风,0,0,47,52
鄂尔多斯,23,15,北风,0,0,53,57
鄂尔多斯,00,13,北风,1,0,62,59
鄂尔多斯,01,12,南风,1,0,65,55
鄂尔多斯,02,13,南风,1,0,59,50
鄂尔多斯,03,12,南风,1,0,59,34
鄂尔多斯,04,13,南风,1,0,59,29
鄂尔多斯,05,,,,,,
巴彦淖尔,06,12,东北风,1,0,79,26
巴彦淖尔,07,12,东风,2,0,76,31
巴彦淖尔,08,14,东风,2,0,73,51
巴彦淖尔,09,17,东风,1,0,64,43
巴彦淖尔,10,19,东风,1,0,55,44
巴彦淖尔,11,20,东南风,2,0,54,36
巴彦淖尔,12,22,东风,2,0,46,30
巴彦淖尔,13,23,西风,1,0,39,27
巴彦淖尔,14,24,南风,2,0,38,29
巴彦淖尔,15,25,西南风,1,0,36,31
巴彦淖尔,16,25,西南风,1,0,35,31
巴彦淖尔,17,25,南风,1,0,40,32
巴彦淖尔,18,25,东南风,1,0,44,38
巴彦淖尔,19,21,东风,1,0,62,32
巴彦淖尔,20,19,东风,2,0,60,34
巴彦淖尔,21,19,东风,2,0,56,52
巴彦淖尔,22,16,东风,2,0,68,47
巴彦淖尔,23,14,东北风,1,0,80,38
巴彦淖尔,00,13,北风,1,0,86,35
巴彦淖尔,01,12,西风,1,0,90,34
巴彦淖尔,02,12,西北风,1,0,87,34
巴彦淖尔,03,12,西北风,2,0,87,39
巴彦淖尔,04,10,西北风,1,0,90,48
巴彦淖尔,05,,,,,,
锡林郭勒,06,9,西北风,1,0,95,32
锡林郭勒,07,10,西北风,1,0,95,26
锡林郭勒,08,11,西北风,2,0,87,26
锡林郭勒,09,14,北风,2,0,76,26
锡林郭勒,10,16,西北风,3,0,68,20
锡林郭勒,11,16,北风,4,0,61,18
锡林郭勒,12,17,西北风,3,0,57,19
锡林郭勒,13,18,北风,4,0,45,20
锡林郭勒,14,20,北风,4,0,41,20
锡林郭勒,15,19,北风,4,0,44,20
锡林郭勒,16,19,西北风,3,0,40,19
锡林郭勒,17,18,西北风,3,0,49,25
锡林郭勒,18,19,北风,3,0,45,18
锡林郭勒,19,16,北风,2,0,56,20
锡林郭勒,20,16,西北风,2,0,60,26
锡林郭勒,21,15,西北风,2,0,59,26
锡林郭勒,22,15,北风,2,0,61,32
锡林郭勒,23,14,西北风,2,0,67,30
锡林郭勒,00,13,西北风,1,0,74,22
锡林郭勒,01,12,西北风,1,0,77,26
锡林郭勒,02,11,东南风,1,0,83,28
锡林郭勒,03,9,东南风,1,0,88,30
锡林郭勒,04,9,东南风,2,0,90,24
锡林郭勒,05,,,,,,
呼伦贝尔,06,8,西北风,2,0.1,95,52
呼伦贝尔,07,9,东风,1,0,94,44
呼伦贝尔,08,11,东风,2,0,88,36
呼伦贝尔,09,13,东北风,2,0,82,32
呼伦贝尔,10,15,东北风,2,0,70,26
呼伦贝尔,11,17,东北风,2,0,60,20
呼伦贝尔,12,17,东北风,3,0,57,18
呼伦贝尔,13,18,北风,3,0,55,15
呼伦贝尔,14,18,北风,4,0,55,19
呼伦贝尔,15,17,东风,3,0,57,20
呼伦贝尔,16,18,东北风,3,0,57,17
呼伦贝尔,17,17,北风,4,0,57,20
呼伦贝尔,18,16,北风,3,0,70,20
呼伦贝尔,19,14,北风,2,0,80,32
呼伦贝尔,20,14,北风,3,0,80,37
呼伦贝尔,21,13,西北风,3,0,87,40
呼伦贝尔,22,13,北风,4,0,85,39
呼伦贝尔,23,13,北风,4,0,82,38
呼伦贝尔,00,12,北风,3,0,83,36
呼伦贝尔,01,12,西北风,3,0,84,32
呼伦贝尔,02,12,西北风,4,0,84,32
呼伦贝尔,03,12,西北风,5,0,87,34
呼伦贝尔,04,12,西北风,5,0,88,38
呼伦贝尔,05,,,,,,
兴安盟,06,14,北风,2,0,93,22
兴安盟,07,15,北风,3,0,92,16
兴安盟,08,16,北风,3,0,89,15
兴安盟,09,17,北风,3,0,83,18
兴安盟,10,18,北风,3,0,80,20
兴安盟,11,19,北风,4,0,77,19
兴安盟,12,19,北风,4,0,76,22
兴安盟,13,18,北风,4,0,77,24
兴安盟,14,18,北风,4,0,79,26
兴安盟,15,17,北风,4,0,90,24
兴安盟,16,17,北风,4,0.7,94,20
兴安盟,17,16,西北风,4,2.9,97,18
兴安盟,18,15,西北风,4,4.5,99,14
兴安盟,19,15,西北风,5,6.2,99,19
兴安盟,20,15,西北风,5,5.3,99,15
兴安盟,21,14,西北风,4,6.5,99,12
兴安盟,22,14,西北风,4,6,99,15
兴安盟,23,14,西风,4,5.7,98,12
兴安盟,00,14,西北风,3,3.9,99,12
兴安盟,01,14,西风,4,4,97,12
兴安盟,02,14,西风,4,3.8,97,18
兴安盟,03,14,西南风,5,2.6,97,13
兴安盟,04,14,西南风,5,1.3,97,16
兴安盟,05,,,,,,
阿拉善盟,06,11,东风,1,0.0,70,26
阿拉善盟,07,12,东风,2,0.0,77,25
阿拉善盟,08,15,东南风,2,0.0,64,22
阿拉善盟,09,18,东南风,1,0.0,54,24
阿拉善盟,10,20,南风,2,0.0,52,26
阿拉善盟,11,21,西南风,2,0.0,36,32
阿拉善盟,12,22,西南风,3,0.0,18,32
阿拉善盟,13,23,西风,2,0.0,17,32
阿拉善盟,14,24,东南风,2,0.0,16,33
阿拉善盟,15,24,南风,1,0.0,15,32
阿拉善盟,16,24,西风,3,0.0,12,32
阿拉善盟,17,24,南风,2,0.0,11,33
阿拉善盟,18,24,西南风,2,0.0,22,32
阿拉善盟,19,23,南风,1,0.0,32,32
阿拉善盟,20,20,东风,1,0.0,46,29
阿拉善盟,21,18,东南风,2,0.0,46,26
阿拉善盟,22,17,东风,2,0.0,51,25
阿拉善盟,23,16,东南风,1,0.0,55,28
阿拉善盟,00,16,东风,2,0.0,61,28
阿拉善盟,01,15,东风,2,0.0,58,28
阿拉善盟,02,15,东风,1,0.0,56,29
阿拉善盟,03,15,东南风,2,0.0,54,31
阿拉善盟,04,15,东风,2,0.0,53,31
阿拉善盟,05,,,,,,
石家庄,06,18,西北风,1,0,60,36
石家庄,07,19,西风,2,0,59,39
石家庄,08,22,西风,2,0,50,41
石家庄,09,25,西北风,2,0,36,38
石家庄,10,26,西北风,3,0,30,34
石家庄,11,27,西北风,2,0,29,30
石家庄,12,28,西北风,3,0,29,27
石家庄,13,29,西风,2,0,28,30
石家庄,14,30,南风,1,0,27,32
石家庄,15,29,西风,2,0,26,31
石家庄,16,30,西北风,2,0,24,32
石家庄,17,30,西北风,1,0,26,32
石家庄,18,30,西风,1,0,25,31
石家庄,19,26,西南风,1,0,44,28
石家庄,20,23,西南风,1,0,52,32
石家庄,21,22,西北风,1,0,55,45
石家庄,22,23,西风,1,0,52,48
石家庄,23,22,西风,2,0,58,49
石家庄,00,21,西风,2,0,51,50
石家庄,01,21,西风,2,0,52,56
石家庄,02,19,西北风,2,0,55,53
石家庄,03,19,西风,2,0,52,51
石家庄,04,19,西风,2,0,50,51
石家庄,05,,,,,,
保定,06,13,西北风,2,0,90,23
保定,07,16,西风,2,0,82,37
保定,08,20,西北风,2,0,64,30
保定,09,23,西北风,2,0,51,26
保定,10,25,西北风,3,0,42,22
保定,11,26,西北风,3,0,38,25
保定,12,27,西北风,3,0,37,26
保定,13,27,西北风,2,0,35,27
保定,14,28,西北风,3,0,31,27
保定,15,28,北风,2,0,32,27
保定,16,28,西北风,2,0,33,27
保定,17,28,西北风,1,0,33,28
保定,18,27,西南风,1,0,47,27
保定,19,21,东南风,1,0,78,30
保定,20,19,北风,1,0,86,44
保定,21,17,西南风,1,0,91,52
保定,22,16,西南风,1,0,93,47
保定,23,16,北风,0,0,95,48
保定,00,15,西南风,1,0,96,49
保定,01,15,西风,1,0,92,52
保定,02,14,西风,2,0,93,55
保定,03,14,南风,1,0,93,54
保定,04,12,北风,0,0,97,51
保定,05,,,,,,
张家口,06,12,西北风,3,0,63,17
张家口,07,13,西北风,3,0,62,16
张家口,08,14,西北风,3,0,59,18
张家口,09,16,西北风,3,0,55,18
张家口,10,18,北风,3,0,53,20
张家口,11,19,西北风,3,0,48,21
张家口,12,20,西北风,4,0,46,22
张家口,13,20,西北风,3,0,42,22
张家口,14,21,北风,3,0,39,23
张家口,15,22,西北风,3,0,35,24
张家口,16,23,西北风,3,0,34,24
张家口,17,22,北风,3,0,34,23
张家口,18,22,西北风,3,0,36,21
张家口,19,20,北风,2,0,42,19
张家口,20,17,东北风,2,0,57,20
张家口,21,15,北风,2,0,61,29
张家口,22,15,北风,2,0,55,35
张家口,23,14,西北风,2,0,62,33
张家口,00,14,西北风,2,0,64,32
张家口,01,13,西北风,2,0,66,30
张家口,02,12,西北风,2,0,73,26
张家口,03,11,西风,1,0,76,25
张家口,04,11,西北风,2,0,78,26
张家口,05,,,,,,
承德,06,12,东风,1,0,95,
